DNK000005011|1|10|45.80608|21.45|403|75796.98|11338|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DNK000005016|1|10|58.65784|14.99|208|76864.14|6263|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DNK000005142|1|10|45.80608|19.52|339|75796.98|9699|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DNK000005269|1|10|19.85211|15.39|218|476.5759|6542|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DNK000005418|1|10|58.65784|17.83|286|76864.14|8348|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DNK000005463|1|10|27.45231|12.65|152|733.7381|4729|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DNK000005649|1|10|58.65784|16.9|259|76864.14|7639|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DNK000006040|1|10|58.65784|15.53|222|76864.14|6641|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DNK000006110|1|10|19.85211|13.05|161|476.5759|4979|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DNK000006225|1|10|58.65784|16.02|235|76864.14|6992|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DNK000006238|1|10|19.85211|12.58|150|476.5759|4685|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DNK000006282|1|10|58.65784|15.7|226|76864.14|6762|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DNK000006577|1|10|58.65784|16.86|258|76864.14|7609|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DNK000006581|1|10|58.65784|12.74|154|76864.14|4784|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DNK000006764|1|10|45.80608|16.1|237|75796.98|7050|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DNK000006974|1|10|58.65784|14.84|204|76864.14|6160|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DNK000007009|1|10|58.65784|15.11|211|76864.14|6346|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DNK000007107|1|10|19.85211|12.8|155|476.5759|4822|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DNK000007125|1|10|223.4912|16.03|235|600563.8|6999|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DNK000007141|1|10|58.65784|16.53|249|76864.14|7364|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DNK000007142|1|10|19.85211|15.24|214|476.5759|6437|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DNK000007220|1|10|58.65784|18.27|300|76864.14|8692|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DNK000007234|1|10|19.85211|16.05|236|476.5759|7014|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DNK000007263|1|10|58.65784|16.99|262|76864.14|7707|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DNK000007293|1|10|58.65784|16.85|258|76864.14|7602|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DNK000007305|1|10|58.65784|24.07|499|76864.14|13722|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DNK000007380|1|10|19.85211|12.4|146|476.5759|4575|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DNK000007407|1|10|58.65784|14.35|192|76864.14|5827|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DNK000007408|1|10|58.65784|13.23|165|76864.14|5093|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DNK000007452|1|10|58.65784|17.37|273|76864.14|7994|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DNK000007477|1|10|58.65784|13.66|175|76864.14|5370|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DNK000007519|1|10|58.65784|15.65|225|76864.14|6726|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DNK000007602|1|10|58.65784|16.04|235|76864.14|7006|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DNK000007718|1|10|19.85211|16.48|248|476.5759|7327|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DNK000007747|1|10|45.80608|20.35|366|75796.98|10391|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DNK000008024|1|10|45.80608|18.2|297|75796.98|8637|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DNK000008057|1|10|19.85211|14.05|184|476.5759|5626|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DNK000008152|1|10|19.85211|16.65|252|476.5759|7453|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DNK000008259|1|10|58.65784|16.99|262|76864.14|7707|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DNK000008285|1|10|19.85211|14.99|208|476.5759|6263|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DNK000008303|1|10|58.65784|20.8|381|76864.14|10774|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DNK000008396|1|10|223.4912|21.05|389|600563.8|10990|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DNK000008438|1|10|19.85211|14.67|200|476.5759|6043|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DNK000008458|1|10|58.65784|16.14|238|76864.14|7079|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DNK000008497|1|10|223.4912|20.4|367|600563.8|10433|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DNK000008538|1|10|58.65784|33.63|926|76864.14|23875|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DNK000008642|1|10|58.65784|14.98|207|76864.14|6256|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DNK000010670|1|10|27.45231|14.99|208|733.7381|6263|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DNK000010804|1|10|223.4912|21.05|389|600563.8|10990|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DNK000010823|1|10|19.85211|12.6|151|476.5759|4698|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DNK000010987|1|10|58.65784|14.97|207|76864.14|6249|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DNK000011391|1|10|58.65784|18.05|293|76864.14|8519|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DNK000011447|1|10|58.65784|15.45|220|76864.14|6585|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DNK000011752|1|10|58.65784|23.35|472|76864.14|13049|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DNK000011755|1|10|27.45231|17.5|277|733.7381|8094|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DNK000011783|1|10|58.65784|16.65|252|76864.14|7453|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DNK000011784|1|10|58.65784|16.09|237|76864.14|7043|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DNK000011899|1|10|19.85211|16.1|237|476.5759|7050|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DNK000011985|1|10|58.65784|14.63|199|76864.14|6016|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DNK000011989|1|10|223.4912|20.79|380|600563.8|10766|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DNK000012025|1|10|58.65784|13.7|176|76864.14|5396|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DNK000012209|1|10|58.65784|13.53|172|76864.14|5286|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DNK000012227|1|10|58.65784|13.56|173|76864.14|5305|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DNK000012289|1|10|58.65784|34.8|986|76864.14|25267|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DNK000012304|1|10|58.65784|26.8|608|76864.14|16394|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
