vids pt_graph
DNK000011391 8229
DNK000011447 8062
DNK000011752 8229
DNK000011755 8185
DNK000011783 8263
DNK000011784 8539
DNK000011899 8070
DNK000011985 8263
DNK000011989 8070
DNK000012025 8017
DNK000012209 8127
DNK000012227 8515
DNK000012289 8098
DNK000012304 8229
DNK000012310 9122
DNK000012321 8184
DNK000012360 8045
DNK000012455 8114
DNK000012485 8070
DNK000012527 8573
DNK000012574 8263
DNK000012749 8281
DNK000012760 8279
DNK000012775 8263
DNK000012807 9086
DNK000012832 8086
DNK000012932 8263
DNK000013000 8028
DNK000013055 8263
DNK000013170 9122
DNK000013404 8098
DNK000013480 8263
DNK000013581 8098
DNK000013590 7957
DNK000013667 8919
DNK000013673 8098
DNK000013689 8496
DNK000013694 8263
DNK000013750 8229
DNK000013772 8070
DNK000013843 8086
DNK000013940 8243
DNK000013944 8496
DNK000013968 9086
DNK000013985 8531
DNK000014198 8496
DNK000014263 8086
DNK000014292 8496
DNK000014547 8086
DNK000014548 8229
DNK000014668 8086
DNK000019168 8185
DNK000020378 8263
DNK000024336 8008
DNK000024751 8229
DNK000025580 8167
DNK000025933 8090
DNK000026630 8554
DNK000031666 8070
DNK000031916 8098
DNK000032060 8098
DNK000032145 8017
DNK000032157 8281
DNK000032224 8229
DNK000032227 8086
DNK000032228 8070
DNK000032919 8086
DNK000032999 8229
DNK000033160 8098
DNK000033383 8281
DNK000033403 8086
DNK000033440 8098
DNK000033459 8229
DNK000033712 8070
DNK000034172 8086
DNK000034715 8279
DNK000035175 8098
DNK000035437 8243
DNK000035823 8184
DNK000036044 8243
DNK000036167 8070
DNK000036406 8098
DNK000036587 8229
DNK000037331 8086
DNK000037429 8086
DNK000038349 8229
DNK000038369 8086
DNK000038389 8098
DNK000038952 8127
DNK000038971 8229
DNK000039090 8263
DNK000040452 8229
DNK000042092 8229
DNK000042795 8229
DNK000042875 8229
DNK000043716 8098
DNK000043735 8229
DNK000043855 8098
DNK000044016 8086
DNK000044355 8281
DNK000044376 8098
DNK000044396 8281
DNK000044496 8229
DNK000044556 8086
DNK000044557 8229
DNK000044616 8229
DNK000044656 8229
DNK000044676 8185
DNK000044720 8263
DNK000044756 8229
EST000825464 8439
EST010101021 8417
EST010101056 8496
EST010101150 8496
EST010101425 8439
EST010101439 8371
EST010101442 8371
EST010101445 8371
EST010101448 8371
EST010101457 8423
EST010126047 8475
EST010126050 8475
EST010126477 8423
EST010126485 8439
EST030910095 8382
EST030912274 8425
EST031014123 8416
EST031014596 8382
EST031017005 8416
EST060915002 8371
EST060921005 8439
EST090617002 8499
EST090911001 8417
FIN000010043 9062
FIN000010046 9062
FIN000010048 9086
FIN000020011 9086
FIN000020014 9122
FIN000020026 9062
FIN000020053 9086
FIN000020072 9086
FIN000020204 9086
FIN000021289 9086
FIN000021905 9086
FIN000021906 9086
FIN000022034 9086
FIN000030011 9086
FIN000050003 9062
FIN000100002 9062
FIN000100005 9134
FIN000101175 8496
FIN000101199 9062
FIN000101516 9122
FIN000110004 9134
FIN000110011 9134
FIN000110012 9134
FIN000110016 9122
FIN000110018 9134
FIN000110021 9086
FIN000110035 9086
FIN000110038 9086
FIN000110041 9134
FIN000110045 9134
FIN000110046 9134
FIN000110053 9134
FIN000110054 9134
FIN000110055 9134
FIN000110241 9134
FIN000110331 9134
FIN000110448 9086
GBR000A10707 8742
GBR000A10729 9086
GBR000A13712 8682
GBR000A13932 8684
GBR000B10403 8114
GBR000B11108 8505
GBR000B13857 9086
IRL000I10173 9062
IRL000I10294 9134
IRL000I10545 9086
IRL000I10810 9134
LTU000000001 8496
LTU000000004 8496
LTU000000005 8496
LTU000000007 8496
LTU000000008 8496
LTU000000009 8496
LTU000000010 8496
LTU000000011 8496
LTU000000024 8496
LTU000000033 8496
LTU000000040 8496
LTU000000041 8496
LTU000000043 8496
LTU000000046 8487
LTU000000047 8499
LTU000000050 8496
LTU000000057 8496
LTU000000067 8496
LTU000000069 8496
LTU000000073 8496
LTU000000075 8496
LTU000000076 8496
LTU000000079 8496
LTU000000082 8496
LTU000000090 8496
LTU000000091 8496
LTU000000354 8496
LTU000000356 8496
LTU000000357 8496
LTU000000358 8496
LTU000000359 8496
LTU000000362 8496
LTU000000363 8496
LVA000000007 8505
LVA000000052 8505
LVA000000074 8496
LVA000000078 8499
LVA000000123 8499
LVA000000126 8499
LVA000000130 8499
LVA000000134 8499
LVA000000165 8499
LVA000000168 8499
LVA000000175 8499
LVA000000187 8499
LVA000000194 8499
LVA000000198 8499
LVA000000229 8499
LVA000000248 8505
LVA000001058 8499
LVA000001065 8505
LVA000001066 8499
LVA000001070 8499
LVA000005003 8499
LVA000005005 8499
LVA000005006 8499
LVA000005007 8499
NLD198100312 8571
NLD198200977 8919
NLD198502210 8496
NLD199902581 8571
NLD200302676 9125
POL011800125 8531
POL011801176 8531
POL011801219 8531
POL011801225 8531
POL011901875 7959
POL012000035 8511
POL012001418 8511
POL012001560 8510
POL012001561 8919
POL012001574 8654
POL012001583 8511
POL012002191 8511
POL012301638 8519
POL022500003 8654
POL022500009 8654
POL022500018 8654
POL022500029 8919
POL022500031 8654
POL022500049 8654
POL022500051 8654
POL022500056 8654
POL022500067 8654
POL022500070 8654
POL022500084 8654
POL022500257 8654
POL022500262 8654
POL022500285 8654
POL022500294 8654
POL022500298 8654
POL022500299 8654
POL022500300 8654
POL022500301 8654
POL022500303 8654
POL022500368 8654
POL022500392 8531
POL022502023 8654
POL022502024 8654
POL022502025 8654
POL022502053 8654
POL022502160 8654
POL022502179 8654
POL022502200 8654
POL022502238 8654
POL022502289 8654
POL023002142 8919
POL023200151 8654
POL023200674 8510
POL023200724 7959
POL023200771 7959
POL023200774 8510
POL023202076 8510
POL023400202 7959
POL023400209 7959
POL023400215 7959
POL023400226 7959
POL023400228 7959
POL023400966 7959
POL023400981 7959
POL023400993 7959
POL023401015 7959
POL023401017 7959
POL023401019 7959
POL023401030 7959
POL023401036 7959
POL023401044 7959
POL023401070 8919
POL023401074 7959
POL023401076 7959
POL023401078 8919
POL023401080 8511
POL023401082 7959
POL023401088 7959
POL023401762 7959
POL023402028 8919
POL023402141 7959
POL023600231 8848
POL023600853 8654
POL023600854 8848
POL023600857 8848
POL023600865 8848
POL023600873 8848
POL023600889 8848
POL023600920 8848
POL023600922 8848
POL023600925 8848
POL023600945 8848
POL023600950 8919
POL033800184 8515
POL033800349 8515
POL033800352 8515
POL033800357 8515
POL033800358 8515
POL033800359 8515
POL033800361 8515
POL033800362 8515
POL033800363 8515
POL033800394 8515
POL033800396 8515
POL033800400 8515
POL033900167 8652
POL033900169 8652
POL033900170 8652
POL033900173 8652
POL033900180 8919
POL033900182 8652
POL033900183 8652
POL033900344 8652
POL033900346 8652
POL034500061 8919
POL034500065 8919
POL034500066 8919
POL034500068 7959
POL034500069 8919
POL034500072 8919
POL034500094 8919
POL034500109 8919
POL034500111 8652
POL034500116 8919
POL034500119 8919
POL034500158 8919
POL034500164 8919
POL034500254 8919
POL034500255 8919
POL034500260 8919
POL034500261 8919
POL034500264 8919
POL034500266 8919
POL034500270 8919
POL034500274 8919
POL034500280 8511
POL034500295 8919
POL034500302 8919
POL034500306 8919
POL034500314 8919
POL034500315 8919
POL034500341 8919
POL034500343 8919
POL034500822 8919
POL035200098 8919
POL035201031 8919
POL035202001 8499
POL035202230 8513
POL035202304 8513
POL035600455 8651
POL035600460 8651
POL035600461 8919
POL035600465 8919
POL035700405 8511
POL035700414 8511
POL035900234 8919
POL035900236 8513
POL035900237 8513
POL035900404 7959
SWE000000017 9139
SWE000000030 8986
SWE000000037 8573
SWE000000038 8678
SWE000000073 8762
SWE000000074 9086
SWE000000084 8558
SWE000000140 8678
SWE000000192 8742
SWE000000203 8678
SWE000006572 8680
SWE000006595 8986
SWE000006664 8654
SWE000006695 8993
SWE000006713 8742
SWE000006791 9122
SWE000006796 8742
SWE000006821 7976
SWE000006829 7964
SWE000006863 8371
SWE000006889 8919
SWE000006904 8765
SWE000006922 9086
SWE000006932 8558
SWE000006942 8977
SWE000006955 8558
SWE000006985 8742
SWE000006999 8742
SWE000007023 8573
SWE000007113 8680
SWE000007115 8496
SWE000007125 9086
SWE000007126 9122
SWE000007130 8573
SWE000007133 8583
SWE000007149 8086
SWE000007170 8263
SWE000007190 8986
SWE000007195 8745
SWE000007212 8678
SWE000007223 9086
SWE000007230 8742
SWE000007291 8699
SWE000007312 9086
SWE000007315 7957
SWE000007772 8086
SWE000007886 8650
SWE000007893 8919
SWE000008025 8229
SWE000008027 9086
SWE000008034 9086
SWE000008056 9086
SWE000008061 8762
SWE000008077 8086
SWE000008155 8573
SWE000008327 8745
SWE000008466 8558
SWE000009717 8554
SWE000009795 9086
SWE000010181 8713
