vids pt_graph
DNK000013694 27586
DNK000013750 27552
DNK000013772 27393
DNK000013843 27409
DNK000013940 27566
DNK000013944 27819
DNK000013968 28409
DNK000013985 27854
DNK000014198 27819
DNK000014263 27409
DNK000014292 27819
DNK000014547 27409
DNK000014548 27552
DNK000014668 27409
DNK000019168 27508
DNK000020378 27586
DNK000024336 27331
DNK000024751 27552
DNK000025580 27490
DNK000025933 27413
DNK000026630 27877
DNK000031666 27393
DNK000031916 27421
DNK000032060 27421
DNK000032145 27340
DNK000032157 27604
DNK000032224 27552
DNK000032227 27409
DNK000032228 27393
DNK000032919 27409
DNK000032999 27552
DNK000033160 27421
DNK000033383 27604
DNK000033403 27409
DNK000033440 27421
DNK000033459 27552
DNK000033712 27393
DNK000034172 27409
DNK000034715 27602
DNK000035175 27421
DNK000035437 27566
DNK000035823 27507
DNK000036044 27566
DNK000036167 27393
DNK000036406 27421
DNK000036587 27552
DNK000037331 27409
DNK000037429 27409
DNK000038349 27552
DNK000038369 27409
DNK000038389 27421
DNK000038952 27450
DNK000038971 27552
DNK000039090 27586
DNK000040452 27552
DNK000042092 27552
DNK000042795 27552
DNK000042875 27552
DNK000043716 27421
DNK000043735 27552
DNK000043855 27421
DNK000044016 27409
DNK000044355 27604
DNK000044376 27421
DNK000044396 27604
DNK000044496 27552
DNK000044556 27409
DNK000044557 27552
DNK000044616 27552
DNK000044656 27552
DNK000044676 27508
DNK000044720 27586
DNK000044756 27552
EST000825464 27762
EST010101021 27740
EST010101056 27819
EST010101150 27819
EST010101425 27762
EST010101439 27694
EST010101442 27694
EST010101445 27694
EST010101448 27694
EST010101457 27746
EST010126047 27798
EST010126050 27798
EST010126477 27746
EST010126485 27762
EST030910095 27705
EST030912274 27748
EST031014123 27739
EST031014596 27705
EST031017005 27739
EST060915002 27694
EST060921005 27762
EST090617002 27822
EST090911001 27740
FIN000010043 28385
FIN000010046 28385
FIN000010048 28409
FIN000020011 28409
FIN000020014 28445
FIN000020026 28385
FIN000020053 28409
FIN000020072 28409
FIN000020204 28409
FIN000021289 28409
FIN000021905 28409
FIN000021906 28409
FIN000022034 28409
FIN000030011 28409
FIN000050003 28385
FIN000100002 28385
FIN000100005 28457
FIN000101175 27819
FIN000101199 28385
FIN000101516 28445
FIN000110004 28457
FIN000110011 28457
FIN000110012 28457
FIN000110016 28445
FIN000110018 28457
FIN000110021 28409
FIN000110035 28409
FIN000110038 28409
FIN000110041 28457
FIN000110045 28457
FIN000110046 28457
FIN000110053 28457
FIN000110054 28457
FIN000110055 28457
FIN000110241 28457
FIN000110331 28457
FIN000110448 28409
GBR000A10707 28065
GBR000A10729 28409
GBR000A13712 28005
GBR000A13932 28007
GBR000B10403 27437
GBR000B11108 27828
GBR000B13857 28409
IRL000I10173 28385
IRL000I10294 28457
IRL000I10545 28409
IRL000I10810 28457
LTU000000001 27819
LTU000000004 27819
LTU000000005 27819
LTU000000007 27819
LTU000000008 27819
LTU000000009 27819
LTU000000010 27819
LTU000000011 27819
LTU000000024 27819
LTU000000033 27819
LTU000000040 27819
LTU000000041 27819
LTU000000043 27819
LTU000000046 27810
LTU000000047 27822
LTU000000050 27819
LTU000000057 27819
LTU000000067 27819
LTU000000069 27819
LTU000000073 27819
LTU000000075 27819
LTU000000076 27819
LTU000000079 27819
LTU000000082 27819
LTU000000090 27819
LTU000000091 27819
LTU000000354 27819
LTU000000356 27819
LTU000000357 27819
LTU000000358 27819
LTU000000359 27819
LTU000000362 27819
LTU000000363 27819
LVA000000007 27828
LVA000000052 27828
LVA000000074 27819
LVA000000078 27822
LVA000000123 27822
LVA000000126 27822
LVA000000130 27822
LVA000000134 27822
LVA000000165 27822
LVA000000168 27822
LVA000000175 27822
LVA000000187 27822
LVA000000194 27822
LVA000000198 27822
LVA000000229 27822
LVA000000248 27828
LVA000001058 27822
LVA000001065 27828
LVA000001066 27822
LVA000001070 27822
LVA000005003 27822
LVA000005005 27822
LVA000005006 27822
LVA000005007 27822
NLD198100312 27894
NLD198200977 28242
NLD198502210 27819
NLD199902581 27894
NLD200302676 28448
POL011800125 27854
POL011801176 27854
POL011801219 27854
POL011801225 27854
POL011901875 27282
POL012000035 27834
POL012001418 27834
POL012001560 27833
POL012001561 28242
POL012001574 27977
POL012001583 27834
POL012002191 27834
POL012301638 27842
POL022500003 27977
POL022500009 27977
POL022500018 27977
POL022500029 28242
POL022500031 27977
POL022500049 27977
POL022500051 27977
POL022500056 27977
POL022500067 27977
POL022500070 27977
POL022500084 27977
POL022500257 27977
POL022500262 27977
POL022500285 27977
POL022500294 27977
POL022500298 27977
POL022500299 27977
POL022500300 27977
POL022500301 27977
POL022500303 27977
POL022500368 27977
POL022500392 27854
POL022502023 27977
POL022502024 27977
POL022502025 27977
POL022502053 27977
POL022502160 27977
POL022502179 27977
POL022502200 27977
POL022502238 27977
POL022502289 27977
POL023002142 28242
POL023200151 27977
POL023200674 27833
POL023200724 27282
POL023200771 27282
POL023200774 27833
POL023202076 27833
POL023400202 27282
POL023400209 27282
POL023400215 27282
POL023400226 27282
POL023400228 27282
POL023400966 27282
POL023400981 27282
POL023400993 27282
POL023401015 27282
POL023401017 27282
POL023401019 27282
POL023401030 27282
POL023401036 27282
POL023401044 27282
POL023401070 28242
POL023401074 27282
POL023401076 27282
POL023401078 28242
POL023401080 27834
POL023401082 27282
POL023401088 27282
POL023401762 27282
POL023402028 28242
POL023402141 27282
POL023600231 28171
POL023600853 27977
POL023600854 28171
POL023600857 28171
POL023600865 28171
POL023600873 28171
POL023600889 28171
POL023600920 28171
POL023600922 28171
POL023600925 28171
POL023600945 28171
POL023600950 28242
POL033800184 27838
POL033800349 27838
POL033800352 27838
POL033800357 27838
POL033800358 27838
POL033800359 27838
POL033800361 27838
POL033800362 27838
POL033800363 27838
POL033800394 27838
POL033800396 27838
POL033800400 27838
POL033900167 27975
POL033900169 27975
POL033900170 27975
POL033900173 27975
POL033900180 28242
POL033900182 27975
POL033900183 27975
POL033900344 27975
POL033900346 27975
POL034500061 28242
POL034500065 28242
POL034500066 28242
POL034500068 27282
POL034500069 28242
POL034500072 28242
POL034500094 28242
POL034500109 28242
POL034500111 27975
POL034500116 28242
POL034500119 28242
POL034500158 28242
POL034500164 28242
POL034500254 28242
POL034500255 28242
POL034500260 28242
POL034500261 28242
POL034500264 28242
POL034500266 28242
POL034500270 28242
POL034500274 28242
POL034500280 27834
POL034500295 28242
POL034500302 28242
POL034500306 28242
POL034500314 28242
POL034500315 28242
POL034500341 28242
POL034500343 28242
POL034500822 28242
POL035200098 28242
POL035201031 28242
POL035202001 27822
POL035202230 27836
POL035202304 27836
POL035600455 27974
POL035600460 27974
POL035600461 28242
POL035600465 28242
POL035700405 27834
POL035700414 27834
POL035900234 28242
POL035900236 27836
POL035900237 27836
POL035900404 27282
SWE000000017 28462
SWE000000030 28309
SWE000000037 27896
SWE000000038 28001
SWE000000073 28085
SWE000000074 28409
SWE000000084 27881
SWE000000140 28001
SWE000000192 28065
SWE000000203 28001
SWE000006572 28003
SWE000006595 28309
SWE000006664 27977
SWE000006695 28316
SWE000006713 28065
SWE000006791 28445
SWE000006796 28065
SWE000006821 27299
SWE000006829 27287
SWE000006863 27694
SWE000006889 28242
SWE000006904 28088
SWE000006922 28409
SWE000006932 27881
SWE000006942 28300
SWE000006955 27881
SWE000006985 28065
SWE000006999 28065
SWE000007023 27896
SWE000007113 28003
SWE000007115 27819
SWE000007125 28409
SWE000007126 28445
SWE000007130 27896
SWE000007133 27906
SWE000007149 27409
SWE000007170 27586
SWE000007190 28309
SWE000007195 28068
SWE000007212 28001
SWE000007223 28409
SWE000007230 28065
SWE000007291 28022
SWE000007312 28409
SWE000007315 27280
SWE000007772 27409
SWE000007886 27973
SWE000007893 28242
SWE000008025 27552
SWE000008027 28409
SWE000008034 28409
SWE000008056 28409
SWE000008061 28085
SWE000008077 27409
SWE000008155 27896
SWE000008327 28068
SWE000008466 27881
SWE000009717 27877
SWE000009795 28409
SWE000010181 28036
